endpoint,identity,status,bytes,flag
"PATCH /api/expenses/:id","anon",429,55,""
"PATCH /api/expenses/:id","nobody",429,55,""
"PATCH /api/expenses/:id","viewer",429,55,""
"PATCH /api/expenses/:id","portal-admin",429,55,""
"PATCH /api/expenses/:id","portal-other",429,55,""
"PATCH /api/expenses/:id","portal-driver",429,55,""
"PATCH /api/expenses/:id/with-receipt","anon",429,55,""
"PATCH /api/expenses/:id/with-receipt","nobody",429,55,""
"PATCH /api/expenses/:id/with-receipt","viewer",429,55,""
"PATCH /api/expenses/:id/with-receipt","portal-admin",429,55,""
"PATCH /api/expenses/:id/with-receipt","portal-other",429,55,""
"PATCH /api/expenses/:id/with-receipt","portal-driver",429,55,""
"POST /api/expenses/scan","anon",429,55,""
"POST /api/expenses/scan","nobody",429,55,""
"POST /api/expenses/scan","viewer",429,55,""
"POST /api/expenses/scan","portal-admin",429,55,""
"POST /api/expenses/scan","portal-other",429,55,""
"POST /api/expenses/scan","portal-driver",429,55,""
"POST /api/expenses/from-invoice","anon",429,55,""
"POST /api/expenses/from-invoice","nobody",429,55,""
"POST /api/expenses/from-invoice","viewer",429,55,""
"POST /api/expenses/from-invoice","portal-admin",429,55,""
"POST /api/expenses/from-invoice","portal-other",429,55,""
"POST /api/expenses/from-invoice","portal-driver",429,55,""
"GET /api/vehicles/filtered","anon",429,55,""
"GET /api/vehicles/filtered","nobody",429,55,""
"GET /api/vehicles/filtered","viewer",429,55,""
"GET /api/vehicles/filtered","manager",429,55,""
"GET /api/vehicles/filtered","admin",429,55,""
"GET /api/vehicles/filtered","portal-admin",429,55,""
"GET /api/vehicles/filtered","portal-other",429,55,""
"GET /api/vehicles/filtered","portal-driver",429,55,""
"GET /api/fines/imports","anon",429,55,""
"GET /api/fines/imports","nobody",429,55,""
"GET /api/fines/imports","viewer",429,55,""
"GET /api/fines/imports","manager",429,55,""
"GET /api/fines/imports","admin",429,55,""
"GET /api/fines/imports","portal-admin",429,55,""
"GET /api/fines/imports","portal-other",429,55,""
"GET /api/fines/imports","portal-driver",429,55,""
"GET /api/fines/imports/status","anon",429,55,""
"GET /api/fines/imports/status","nobody",429,55,""
"GET /api/fines/imports/status","viewer",429,55,""
"GET /api/fines/imports/status","manager",429,55,""
"GET /api/fines/imports/status","admin",429,55,""
"GET /api/fines/imports/status","portal-admin",429,55,""
"GET /api/fines/imports/status","portal-other",429,55,""
"GET /api/fines/imports/status","portal-driver",429,55,""
"POST /api/fines/imports/run","anon",429,55,""
"POST /api/fines/imports/run","nobody",429,55,""
"POST /api/fines/imports/run","viewer",429,55,""
"POST /api/fines/imports/run","portal-admin",429,55,""
"POST /api/fines/imports/run","portal-other",429,55,""
"POST /api/fines/imports/run","portal-driver",429,55,""
"POST /api/fines/imports/upload","anon",429,55,""
"POST /api/fines/imports/upload","nobody",429,55,""
"POST /api/fines/imports/upload","viewer",429,55,""
"POST /api/fines/imports/upload","portal-admin",429,55,""
"POST /api/fines/imports/upload","portal-other",429,55,""
"POST /api/fines/imports/upload","portal-driver",429,55,""
"GET /api/fines/imports/:id/file","anon",429,55,""
"GET [999999999] /api/fines/imports/:id/file","anon",429,55,""
"GET /api/fines/imports/:id/file","nobody",429,55,""
"GET [999999999] /api/fines/imports/:id/file","nobody",429,55,""
"GET /api/fines/imports/:id/file","viewer",429,55,""
"GET [999999999] /api/fines/imports/:id/file","viewer",429,55,""
"GET /api/fines/imports/:id/file","manager",429,55,""
"GET [999999999] /api/fines/imports/:id/file","manager",429,55,""
"GET /api/fines/imports/:id/file","admin",429,55,""
"GET [999999999] /api/fines/imports/:id/file","admin",429,55,""
"GET /api/fines/imports/:id/file","portal-admin",429,55,""
"GET [999999999] /api/fines/imports/:id/file","portal-admin",429,55,""
"GET /api/fines/imports/:id/file","portal-other",429,55,""
"GET [999999999] /api/fines/imports/:id/file","portal-other",429,55,""
"GET /api/fines/imports/:id/file","portal-driver",429,55,""
"GET [999999999] /api/fines/imports/:id/file","portal-driver",429,55,""
"GET /api/fines/cjib-config","anon",429,55,""
"GET /api/fines/cjib-config","nobody",429,55,""
"GET /api/fines/cjib-config","viewer",429,55,""
"GET /api/fines/cjib-config","manager",429,55,""
"GET /api/fines/cjib-config","admin",429,55,""
"GET /api/fines/cjib-config","portal-admin",429,55,""
"GET /api/fines/cjib-config","portal-other",429,55,""
"GET /api/fines/cjib-config","portal-driver",429,55,""
"PUT /api/fines/cjib-config","anon",429,55,""
"PUT /api/fines/cjib-config","nobody",429,55,""
"PUT /api/fines/cjib-config","viewer",429,55,""
"PUT /api/fines/cjib-config","portal-admin",429,55,""
"PUT /api/fines/cjib-config","portal-other",429,55,""
"PUT /api/fines/cjib-config","portal-driver",429,55,""
"POST /api/fines/cjib-config/test","anon",429,55,""
"POST /api/fines/cjib-config/test","nobody",429,55,""
"POST /api/fines/cjib-config/test","viewer",429,55,""
"POST /api/fines/cjib-config/test","portal-admin",429,55,""
"POST /api/fines/cjib-config/test","portal-other",429,55,""
"POST /api/fines/cjib-config/test","portal-driver",429,55,""
"POST /api/fines/scan","anon",429,55,""
"POST /api/fines/scan","nobody",429,55,""
"POST /api/fines/scan","viewer",429,55,""
"POST /api/fines/scan","portal-admin",429,55,""
"POST /api/fines/scan","portal-other",429,55,""
"POST /api/fines/scan","portal-driver",429,55,""
"GET /api/fines","anon",429,55,""
"GET /api/fines","nobody",429,55,""
"GET /api/fines","viewer",429,55,""
"GET /api/fines","manager",429,55,""
"GET /api/fines","admin",429,55,""
"GET /api/fines","portal-admin",429,55,""
"GET /api/fines","portal-other",429,55,""
"GET /api/fines","portal-driver",429,55,""
"GET /api/fines/count","anon",429,55,""
"GET /api/fines/count","nobody",429,55,""
"GET /api/fines/count","viewer",429,55,""
"GET /api/fines/count","manager",429,55,""
"GET /api/fines/count","admin",429,55,""
"GET /api/fines/count","portal-admin",429,55,""
"GET /api/fines/count","portal-other",429,55,""
"GET /api/fines/count","portal-driver",429,55,""
"GET /api/fines/:id","anon",429,55,""
"GET [999999999] /api/fines/:id","anon",429,55,""
"GET /api/fines/:id","nobody",429,55,""
"GET [999999999] /api/fines/:id","nobody",429,55,""
"GET /api/fines/:id","viewer",429,55,""
"GET [999999999] /api/fines/:id","viewer",429,55,""
"GET /api/fines/:id","manager",429,55,""
"GET [999999999] /api/fines/:id","manager",429,55,""
"GET /api/fines/:id","admin",429,55,""
"GET [999999999] /api/fines/:id","admin",429,55,""
"GET /api/fines/:id","portal-admin",429,55,""
"GET [999999999] /api/fines/:id","portal-admin",429,55,""
"GET /api/fines/:id","portal-other",429,55,""
"GET [999999999] /api/fines/:id","portal-other",429,55,""
"GET /api/fines/:id","portal-driver",429,55,""
"GET [999999999] /api/fines/:id","portal-driver",429,55,""
"POST /api/fines","anon",429,55,""
"POST /api/fines","nobody",429,55,""
"POST /api/fines","viewer",429,55,""
"POST /api/fines","portal-admin",429,55,""
"POST /api/fines","portal-other",429,55,""
"POST /api/fines","portal-driver",429,55,""
"PATCH /api/fines/:id","anon",429,55,""
"PATCH /api/fines/:id","nobody",429,55,""
"PATCH /api/fines/:id","viewer",429,55,""
"PATCH /api/fines/:id","portal-admin",429,55,""
"PATCH /api/fines/:id","portal-other",429,55,""
"PATCH /api/fines/:id","portal-driver",429,55,""
"POST /api/fines/:id/letter","anon",429,55,""
"POST /api/fines/:id/letter","nobody",429,55,""
"POST /api/fines/:id/letter","viewer",429,55,""
"POST /api/fines/:id/letter","portal-admin",429,55,""
"POST /api/fines/:id/letter","portal-other",429,55,""
"POST /api/fines/:id/letter","portal-driver",429,55,""
"GET /api/fines/:id/letter","anon",429,55,""
"GET [999999999] /api/fines/:id/letter","anon",429,55,""
"GET /api/fines/:id/letter","nobody",429,55,""
"GET [999999999] /api/fines/:id/letter","nobody",429,55,""
"GET /api/fines/:id/letter","viewer",429,55,""
"GET [999999999] /api/fines/:id/letter","viewer",429,55,""
"GET /api/fines/:id/letter","manager",429,55,""
"GET [999999999] /api/fines/:id/letter","manager",429,55,""
"GET /api/fines/:id/letter","admin",429,55,""
"GET [999999999] /api/fines/:id/letter","admin",429,55,""
"GET /api/fines/:id/letter","portal-admin",429,55,""
"GET [999999999] /api/fines/:id/letter","portal-admin",429,55,""
"GET /api/fines/:id/letter","portal-other",429,55,""
"GET [999999999] /api/fines/:id/letter","portal-other",429,55,""
"GET /api/fines/:id/letter","portal-driver",429,55,""
"GET [999999999] /api/fines/:id/letter","portal-driver",429,55,""
"POST /api/fines/:id/link","anon",429,55,""
"POST /api/fines/:id/link","nobody",429,55,""
"POST /api/fines/:id/link","viewer",429,55,""
"POST /api/fines/:id/link","portal-admin",429,55,""
"POST /api/fines/:id/link","portal-other",429,55,""
"POST /api/fines/:id/link","portal-driver",429,55,""
"POST /api/fines/:id/unlink","anon",429,55,""
"POST /api/fines/:id/unlink","nobody",429,55,""
"POST /api/fines/:id/unlink","viewer",429,55,""
"POST /api/fines/:id/unlink","portal-admin",429,55,""
"POST /api/fines/:id/unlink","portal-other",429,55,""
"POST /api/fines/:id/unlink","portal-driver",429,55,""
"POST /api/fines/:id/reactivate","anon",429,55,""
"POST /api/fines/:id/reactivate","nobody",429,55,""
"POST /api/fines/:id/reactivate","viewer",429,55,""
"POST /api/fines/:id/reactivate","portal-admin",429,55,""
"POST /api/fines/:id/reactivate","portal-other",429,55,""
"POST /api/fines/:id/reactivate","portal-driver",429,55,""
"DELETE /api/fines/:id","anon",429,55,""
"DELETE /api/fines/:id","nobody",429,55,""
"DELETE /api/fines/:id","viewer",429,55,""
"DELETE /api/fines/:id","portal-admin",429,55,""
"DELETE /api/fines/:id","portal-other",429,55,""
"DELETE /api/fines/:id","portal-driver",429,55,""
"POST /api/fines/:id/status","anon",429,55,""
"POST /api/fines/:id/status","nobody",429,55,""
"POST /api/fines/:id/status","viewer",429,55,""
"POST /api/fines/:id/status","portal-admin",429,55,""
"POST /api/fines/:id/status","portal-other",429,55,""
"POST /api/fines/:id/status","portal-driver",429,55,""
"POST /api/notifications/send","anon",429,55,""
"POST /api/notifications/send","nobody",429,55,""
"POST /api/notifications/send","viewer",429,55,""
"POST /api/notifications/send","portal-admin",429,55,""
"POST /api/notifications/send","portal-other",429,55,""
"POST /api/notifications/send","portal-driver",429,55,""
"POST /api/notifications/send-gps-activation","anon",429,55,""
"POST /api/notifications/send-gps-activation","nobody",429,55,""
"POST /api/notifications/send-gps-activation","viewer",429,55,""
"POST /api/notifications/send-gps-activation","portal-admin",429,55,""
"POST /api/notifications/send-gps-activation","portal-other",429,55,""
"POST /api/notifications/send-gps-activation","portal-driver",429,55,""
"GET /api/pdf-templates","anon",429,55,""
"GET /api/pdf-templates","nobody",429,55,""
"GET /api/pdf-templates","viewer",429,55,""
"GET /api/pdf-templates","manager",429,55,""
"GET /api/pdf-templates","admin",429,55,""
"GET /api/pdf-templates","portal-admin",429,55,""
"GET /api/pdf-templates","portal-other",429,55,""
"GET /api/pdf-templates","portal-driver",429,55,""
"GET /api/pdf-templates/default","anon",429,55,""
"GET /api/pdf-templates/default","nobody",429,55,""
"GET /api/pdf-templates/default","viewer",429,55,""
"GET /api/pdf-templates/default","manager",429,55,""
"GET /api/pdf-templates/default","admin",429,55,""
"GET /api/pdf-templates/default","portal-admin",429,55,""
"GET /api/pdf-templates/default","portal-other",429,55,""
"GET /api/pdf-templates/default","portal-driver",429,55,""
"GET /api/pdf-templates/:id","anon",429,55,""
"GET [999999999] /api/pdf-templates/:id","anon",429,55,""
"GET /api/pdf-templates/:id","nobody",429,55,""
"GET [999999999] /api/pdf-templates/:id","nobody",429,55,""
"GET /api/pdf-templates/:id","viewer",429,55,""
"GET [999999999] /api/pdf-templates/:id","viewer",429,55,""
"GET /api/pdf-templates/:id","manager",429,55,""
"GET [999999999] /api/pdf-templates/:id","manager",429,55,""
"GET /api/pdf-templates/:id","admin",429,55,""
"GET [999999999] /api/pdf-templates/:id","admin",429,55,""
"GET /api/pdf-templates/:id","portal-admin",429,55,""
"GET [999999999] /api/pdf-templates/:id","portal-admin",429,55,""
"GET /api/pdf-templates/:id","portal-other",429,55,""
"GET [999999999] /api/pdf-templates/:id","portal-other",429,55,""
"GET /api/pdf-templates/:id","portal-driver",429,55,""
"GET [999999999] /api/pdf-templates/:id","portal-driver",429,55,""
"GET /api/pdf-templates/:id/preview","anon",429,55,""
"GET [999999999] /api/pdf-templates/:id/preview","anon",429,55,""
"GET /api/pdf-templates/:id/preview","nobody",429,55,""
"GET [999999999] /api/pdf-templates/:id/preview","nobody",429,55,""
"GET /api/pdf-templates/:id/preview","viewer",429,55,""
"GET [999999999] /api/pdf-templates/:id/preview","viewer",429,55,""
"GET /api/pdf-templates/:id/preview","manager",429,55,""
"GET [999999999] /api/pdf-templates/:id/preview","manager",429,55,""
"GET /api/pdf-templates/:id/preview","admin",429,55,""
"GET [999999999] /api/pdf-templates/:id/preview","admin",429,55,""
"GET /api/pdf-templates/:id/preview","portal-admin",429,55,""
"GET [999999999] /api/pdf-templates/:id/preview","portal-admin",429,55,""
"GET /api/pdf-templates/:id/preview","portal-other",429,55,""
"GET [999999999] /api/pdf-templates/:id/preview","portal-other",429,55,""
"GET /api/pdf-templates/:id/preview","portal-driver",429,55,""
"GET [999999999] /api/pdf-templates/:id/preview","portal-driver",429,55,""
"POST /api/pdf-templates","anon",429,55,""
"POST /api/pdf-templates","nobody",429,55,""
"POST /api/pdf-templates","viewer",429,55,""
"POST /api/pdf-templates","portal-admin",429,55,""
"POST /api/pdf-templates","portal-other",429,55,""
"POST /api/pdf-templates","portal-driver",429,55,""
"PATCH /api/pdf-templates/:id","anon",429,55,""
"PATCH /api/pdf-templates/:id","nobody",429,55,""
"PATCH /api/pdf-templates/:id","viewer",429,55,""
"PATCH /api/pdf-templates/:id","portal-admin",429,55,""
"PATCH /api/pdf-templates/:id","portal-other",429,55,""
"PATCH /api/pdf-templates/:id","portal-driver",429,55,""
"DELETE /api/pdf-templates/:id","anon",429,55,""
"DELETE /api/pdf-templates/:id","nobody",429,55,""
"DELETE /api/pdf-templates/:id","viewer",429,55,""
"DELETE /api/pdf-templates/:id","portal-admin",429,55,""
"DELETE /api/pdf-templates/:id","portal-other",429,55,""
"DELETE /api/pdf-templates/:id","portal-driver",429,55,""
"POST /api/pdf-templates/:id/background","anon",429,55,""
"POST /api/pdf-templates/:id/background","nobody",429,55,""
"POST /api/pdf-templates/:id/background","viewer",429,55,""
"POST /api/pdf-templates/:id/background","portal-admin",429,55,""
